,state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn,Month,Months
9346,WI,142,510,397-4968,no,no,0,232.1,102,39.46,168.2,110,14.3,197.3,120,8.88,9.9,3,2.67,1,0,4,3
9347,WI,142,510,397-4968,no,no,0,232.1,102,39.46,168.2,110,14.3,197.3,120,8.88,9.9,3,2.67,1,0,4,4
9348,OK,112,415,327-1058,no,no,0,166.0,79,28.22,74.6,100,6.34,247.9,74,11.16,6.3,7,1.7,0,0,3,1
9349,OK,112,415,327-1058,no,no,0,166.0,79,28.22,74.6,100,6.34,247.9,74,11.16,6.3,7,1.7,0,0,3,2
9350,OK,112,415,327-1058,no,no,0,166.0,79,28.22,74.6,100,6.34,247.9,74,11.16,6.3,7,1.7,0,0,3,3
9351,DE,75,510,419-9509,no,yes,28,200.6,96,34.1,164.1,111,13.95,169.6,153,7.63,2.5,5,0.68,1,0,2,1
9352,DE,75,510,419-9509,no,yes,28,200.6,96,34.1,164.1,111,13.95,169.6,153,7.63,2.5,5,0.68,1,0,2,2
9353,AZ,97,408,349-7282,no,yes,25,141.0,101,23.97,212.0,85,18.02,175.2,138,7.88,4.9,2,1.32,3,0,3,1
9354,AZ,97,408,349-7282,no,yes,25,141.0,101,23.97,212.0,85,18.02,175.2,138,7.88,4.9,2,1.32,3,0,3,2
9355,AZ,97,408,349-7282,no,yes,25,141.0,101,23.97,212.0,85,18.02,175.2,138,7.88,4.9,2,1.32,3,0,3,3
9356,AK,121,408,382-5743,no,yes,34,245.0,95,41.65,216.9,66,18.44,112.4,125,5.06,7.5,8,2.03,0,0,4,1
9357,AK,121,408,382-5743,no,yes,34,245.0,95,41.65,216.9,66,18.44,112.4,125,5.06,7.5,8,2.03,0,0,4,2
9358,AK,121,408,382-5743,no,yes,34,245.0,95,41.65,216.9,66,18.44,112.4,125,5.06,7.5,8,2.03,0,0,4,3
9359,AK,121,408,382-5743,no,yes,34,245.0,95,41.65,216.9,66,18.44,112.4,125,5.06,7.5,8,2.03,0,0,4,4
9360,MI,142,415,358-2694,yes,no,0,140.8,140,23.94,228.6,119,19.43,152.9,88,6.88,10.9,7,2.94,1,0,4,1
9361,MI,142,415,358-2694,yes,no,0,140.8,140,23.94,228.6,119,19.43,152.9,88,6.88,10.9,7,2.94,1,0,4,2
9362,MI,142,415,358-2694,yes,no,0,140.8,140,23.94,228.6,119,19.43,152.9,88,6.88,10.9,7,2.94,1,0,4,3
9363,MI,142,415,358-2694,yes,no,0,140.8,140,23.94,228.6,119,19.43,152.9,88,6.88,10.9,7,2.94,1,0,4,4
9364,WA,121,510,378-1884,no,no,0,255.1,93,43.37,266.9,97,22.69,197.7,118,8.9,8.8,3,2.38,3,0,4,1
9365,WA,121,510,378-1884,no,no,0,255.1,93,43.37,266.9,97,22.69,197.7,118,8.9,8.8,3,2.38,3,0,4,2
9366,WA,121,510,378-1884,no,no,0,255.1,93,43.37,266.9,97,22.69,197.7,118,8.9,8.8,3,2.38,3,0,4,3
9367,WA,121,510,378-1884,no,no,0,255.1,93,43.37,266.9,97,22.69,197.7,118,8.9,8.8,3,2.38,3,1,4,4
9368,SD,87,415,330-1627,no,yes,33,125.0,99,21.25,235.3,81,20.0,215.3,95,9.69,10.2,7,2.75,2,0,2,1
9369,SD,87,415,330-1627,no,yes,33,125.0,99,21.25,235.3,81,20.0,215.3,95,9.69,10.2,7,2.75,2,0,2,2
9370,SD,34,408,392-5716,no,no,0,180.6,65,30.7,280.4,99,23.83,292.4,105,13.16,5.0,3,1.35,1,0,1,1
9371,AK,177,415,384-6132,yes,no,0,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,11.3,2,3.05,1,0,5,1
9372,AK,177,415,384-6132,yes,no,0,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,11.3,2,3.05,1,0,5,2
9373,AK,177,415,384-6132,yes,no,0,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,11.3,2,3.05,1,0,5,3
9374,AK,177,415,384-6132,yes,no,0,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,11.3,2,3.05,1,0,5,4
9375,AK,177,415,384-6132,yes,no,0,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,11.3,2,3.05,1,1,5,5
9376,MA,58,415,359-2740,no,yes,30,178.1,111,30.28,236.7,109,20.12,264.0,118,11.88,8.4,2,2.27,0,0,1,1
9377,AR,113,415,338-6714,yes,no,0,122.2,112,20.77,131.7,94,11.19,169.5,106,7.63,10.3,9,2.78,5,0,3,1
9378,AR,113,415,338-6714,yes,no,0,122.2,112,20.77,131.7,94,11.19,169.5,106,7.63,10.3,9,2.78,5,0,3,2
9379,AR,113,415,338-6714,yes,no,0,122.2,112,20.77,131.7,94,11.19,169.5,106,7.63,10.3,9,2.78,5,1,3,3
9380,KS,101,415,347-9968,no,no,0,231.3,87,39.32,224.7,88,19.1,214.6,69,9.66,7.2,7,1.94,1,0,3,1
9381,KS,101,415,347-9968,no,no,0,231.3,87,39.32,224.7,88,19.1,214.6,69,9.66,7.2,7,1.94,1,0,3,2
9382,KS,101,415,347-9968,no,no,0,231.3,87,39.32,224.7,88,19.1,214.6,69,9.66,7.2,7,1.94,1,0,3,3
9383,OR,89,415,343-3399,no,no,0,111.2,101,18.9,122.1,94,10.38,180.8,85,8.14,12.6,2,3.4,3,0,2,1
9384,OR,89,415,343-3399,no,no,0,111.2,101,18.9,122.1,94,10.38,180.8,85,8.14,12.6,2,3.4,3,0,2,2
9385,NC,77,408,334-6129,yes,yes,44,103.2,117,17.54,236.3,86,20.09,203.5,101,9.16,11.9,2,3.21,0,0,2,1
9386,NC,77,408,334-6129,yes,yes,44,103.2,117,17.54,236.3,86,20.09,203.5,101,9.16,11.9,2,3.21,0,1,2,2
9387,OK,146,510,377-4975,no,no,0,138.4,104,23.53,158.9,122,13.51,47.4,73,2.13,3.9,9,1.05,4,0,4,1
9388,OK,146,510,377-4975,no,no,0,138.4,104,23.53,158.9,122,13.51,47.4,73,2.13,3.9,9,1.05,4,0,4,2
9389,OK,146,510,377-4975,no,no,0,138.4,104,23.53,158.9,122,13.51,47.4,73,2.13,3.9,9,1.05,4,0,4,3
9390,OK,146,510,377-4975,no,no,0,138.4,104,23.53,158.9,122,13.51,47.4,73,2.13,3.9,9,1.05,4,1,4,4
9391,NJ,93,415,405-3533,no,no,0,146.3,85,24.87,216.6,95,18.41,233.0,82,10.49,11.5,3,3.11,0,0,3,1
9392,NJ,93,415,405-3533,no,no,0,146.3,85,24.87,216.6,95,18.41,233.0,82,10.49,11.5,3,3.11,0,0,3,2
9393,NJ,93,415,405-3533,no,no,0,146.3,85,24.87,216.6,95,18.41,233.0,82,10.49,11.5,3,3.11,0,0,3,3
9394,OH,160,415,337-9326,no,no,0,206.3,66,35.07,241.1,109,20.49,227.8,102,10.25,11.7,6,3.16,0,0,5,1
9395,OH,160,415,337-9326,no,no,0,206.3,66,35.07,241.1,109,20.49,227.8,102,10.25,11.7,6,3.16,0,0,5,2
9396,OH,160,415,337-9326,no,no,0,206.3,66,35.07,241.1,109,20.49,227.8,102,10.25,11.7,6,3.16,0,0,5,3
9397,OH,160,415,337-9326,no,no,0,206.3,66,35.07,241.1,109,20.49,227.8,102,10.25,11.7,6,3.16,0,0,5,4
9398,OH,160,415,337-9326,no,no,0,206.3,66,35.07,241.1,109,20.49,227.8,102,10.25,11.7,6,3.16,0,0,5,5
9399,NM,55,415,338-6556,no,no,0,132.0,103,22.44,279.6,114,23.77,180.0,74,8.1,13.5,4,3.65,0,0,1,1
9400,OH,88,408,354-3040,no,no,0,274.6,105,46.68,161.1,121,13.69,194.4,123,8.75,9.2,4,2.48,2,0,2,1
9401,OH,88,408,354-3040,no,no,0,274.6,105,46.68,161.1,121,13.69,194.4,123,8.75,9.2,4,2.48,2,0,2,2
9402,MI,63,510,396-1278,no,no,0,185.3,87,31.5,225.3,87,19.15,194.3,93,8.74,11.7,3,3.16,0,0,2,1
9403,MI,63,510,396-1278,no,no,0,185.3,87,31.5,225.3,87,19.15,194.3,93,8.74,11.7,3,3.16,0,0,2,2
9404,KS,127,415,354-6810,no,yes,24,154.8,69,26.32,177.2,105,15.06,207.6,102,9.34,9.0,4,2.43,1,0,4,1
9405,KS,127,415,354-6810,no,yes,24,154.8,69,26.32,177.2,105,15.06,207.6,102,9.34,9.0,4,2.43,1,0,4,2
9406,KS,127,415,354-6810,no,yes,24,154.8,69,26.32,177.2,105,15.06,207.6,102,9.34,9.0,4,2.43,1,0,4,3
9407,KS,127,415,354-6810,no,yes,24,154.8,69,26.32,177.2,105,15.06,207.6,102,9.34,9.0,4,2.43,1,0,4,4
9408,IL,57,415,403-6237,no,yes,30,179.2,105,30.46,283.2,83,24.07,228.1,77,10.26,14.7,5,3.97,1,0,1,1
9409,RI,138,510,411-6823,yes,no,0,286.2,61,48.65,187.2,60,15.91,146.2,114,6.58,11.0,4,2.97,2,0,4,1
9410,RI,138,510,411-6823,yes,no,0,286.2,61,48.65,187.2,60,15.91,146.2,114,6.58,11.0,4,2.97,2,0,4,2
9411,RI,138,510,411-6823,yes,no,0,286.2,61,48.65,187.2,60,15.91,146.2,114,6.58,11.0,4,2.97,2,0,4,3
9412,RI,138,510,411-6823,yes,no,0,286.2,61,48.65,187.2,60,15.91,146.2,114,6.58,11.0,4,2.97,2,1,4,4
9413,AR,115,408,338-1400,no,no,0,268.0,115,45.56,153.6,106,13.06,232.3,65,10.45,17.0,1,4.59,3,0,3,1
9414,AR,115,408,338-1400,no,no,0,268.0,115,45.56,153.6,106,13.06,232.3,65,10.45,17.0,1,4.59,3,0,3,2
9415,AR,115,408,338-1400,no,no,0,268.0,115,45.56,153.6,106,13.06,232.3,65,10.45,17.0,1,4.59,3,0,3,3
9416,NY,171,415,412-6245,no,no,0,137.5,110,23.38,198.1,109,16.84,292.7,131,13.17,13.3,5,3.59,2,0,5,1
9417,NY,171,415,412-6245,no,no,0,137.5,110,23.38,198.1,109,16.84,292.7,131,13.17,13.3,5,3.59,2,0,5,2
9418,NY,171,415,412-6245,no,no,0,137.5,110,23.38,198.1,109,16.84,292.7,131,13.17,13.3,5,3.59,2,0,5,3
9419,NY,171,415,412-6245,no,no,0,137.5,110,23.38,198.1,109,16.84,292.7,131,13.17,13.3,5,3.59,2,0,5,4
9420,NY,171,415,412-6245,no,no,0,137.5,110,23.38,198.1,109,16.84,292.7,131,13.17,13.3,5,3.59,2,0,5,5
9421,WY,148,408,377-3417,no,no,0,243.0,115,41.31,191.8,91,16.3,117.8,93,5.3,13.4,5,3.62,2,0,4,1
9422,WY,148,408,377-3417,no,no,0,243.0,115,41.31,191.8,91,16.3,117.8,93,5.3,13.4,5,3.62,2,0,4,2
9423,WY,148,408,377-3417,no,no,0,243.0,115,41.31,191.8,91,16.3,117.8,93,5.3,13.4,5,3.62,2,0,4,3
9424,WY,148,408,377-3417,no,no,0,243.0,115,41.31,191.8,91,16.3,117.8,93,5.3,13.4,5,3.62,2,0,4,4
9425,NC,127,510,343-2597,no,no,0,134.9,79,22.93,221.5,114,18.83,113.8,118,5.12,15.0,2,4.05,1,0,4,1
9426,NC,127,510,343-2597,no,no,0,134.9,79,22.93,221.5,114,18.83,113.8,118,5.12,15.0,2,4.05,1,0,4,2
9427,NC,127,510,343-2597,no,no,0,134.9,79,22.93,221.5,114,18.83,113.8,118,5.12,15.0,2,4.05,1,0,4,3
9428,NC,127,510,343-2597,no,no,0,134.9,79,22.93,221.5,114,18.83,113.8,118,5.12,15.0,2,4.05,1,0,4,4
9429,OR,61,415,388-8282,no,no,0,234.2,76,39.81,216.7,108,18.42,130.6,122,5.88,13.9,2,3.75,1,0,2,1
9430,OR,61,415,388-8282,no,no,0,234.2,76,39.81,216.7,108,18.42,130.6,122,5.88,13.9,2,3.75,1,0,2,2
9431,VT,131,415,416-8394,no,no,0,175.1,73,29.77,171.9,116,14.61,131.1,94,5.9,7.3,6,1.97,1,0,4,1
9432,VT,131,415,416-8394,no,no,0,175.1,73,29.77,171.9,116,14.61,131.1,94,5.9,7.3,6,1.97,1,0,4,2
9433,VT,131,415,416-8394,no,no,0,175.1,73,29.77,171.9,116,14.61,131.1,94,5.9,7.3,6,1.97,1,0,4,3
9434,VT,131,415,416-8394,no,no,0,175.1,73,29.77,171.9,116,14.61,131.1,94,5.9,7.3,6,1.97,1,0,4,4
9435,SD,88,408,343-6643,no,no,0,142.2,107,24.17,262.4,84,22.3,139.2,99,6.26,10.1,5,2.73,1,0,2,1
9436,SD,88,408,343-6643,no,no,0,142.2,107,24.17,262.4,84,22.3,139.2,99,6.26,10.1,5,2.73,1,0,2,2
9437,DC,130,510,330-4364,no,no,0,132.4,81,22.51,200.3,110,17.03,202.5,103,9.11,6.0,1,1.62,2,0,4,1
9438,DC,130,510,330-4364,no,no,0,132.4,81,22.51,200.3,110,17.03,202.5,103,9.11,6.0,1,1.62,2,0,4,2
9439,DC,130,510,330-4364,no,no,0,132.4,81,22.51,200.3,110,17.03,202.5,103,9.11,6.0,1,1.62,2,0,4,3
9440,DC,130,510,330-4364,no,no,0,132.4,81,22.51,200.3,110,17.03,202.5,103,9.11,6.0,1,1.62,2,0,4,4
9441,RI,89,415,414-1537,no,yes,24,97.8,98,16.63,207.2,67,17.61,214.5,126,9.65,5.9,2,1.59,0,0,2,1
9442,RI,89,415,414-1537,no,yes,24,97.8,98,16.63,207.2,67,17.61,214.5,126,9.65,5.9,2,1.59,0,0,2,2
9443,ID,82,415,408-1913,no,no,0,266.9,83,45.37,229.7,74,19.52,251.7,99,11.33,11.0,6,2.97,3,0,2,1
9444,ID,82,415,408-1913,no,no,0,266.9,83,45.37,229.7,74,19.52,251.7,99,11.33,11.0,6,2.97,3,1,2,2
9445,OK,138,510,406-5532,no,yes,33,155.2,139,26.38,268.3,79,22.81,186.4,71,8.39,9.7,4,2.62,3,0,4,1
9446,OK,138,510,406-5532,no,yes,33,155.2,139,26.38,268.3,79,22.81,186.4,71,8.39,9.7,4,2.62,3,0,4,2
9447,OK,138,510,406-5532,no,yes,33,155.2,139,26.38,268.3,79,22.81,186.4,71,8.39,9.7,4,2.62,3,0,4,3
9448,OK,138,510,406-5532,no,yes,33,155.2,139,26.38,268.3,79,22.81,186.4,71,8.39,9.7,4,2.62,3,0,4,4
9449,MN,115,415,417-7722,no,no,0,200.2,92,34.03,244.9,107,20.82,190.9,96,8.59,8.8,3,2.38,1,0,3,1
9450,MN,115,415,417-7722,no,no,0,200.2,92,34.03,244.9,107,20.82,190.9,96,8.59,8.8,3,2.38,1,0,3,2
9451,MN,115,415,417-7722,no,no,0,200.2,92,34.03,244.9,107,20.82,190.9,96,8.59,8.8,3,2.38,1,0,3,3
9452,WA,84,415,367-5226,no,no,0,289.1,100,49.15,233.8,97,19.87,223.5,148,10.06,12.7,2,3.43,2,0,2,1
9453,WA,84,415,367-5226,no,no,0,289.1,100,49.15,233.8,97,19.87,223.5,148,10.06,12.7,2,3.43,2,1,2,2
9454,WV,117,510,344-5766,yes,no,0,198.4,121,33.73,249.5,104,21.21,162.8,115,7.33,10.5,5,2.84,1,0,3,1
9455,WV,117,510,344-5766,yes,no,0,198.4,121,33.73,249.5,104,21.21,162.8,115,7.33,10.5,5,2.84,1,0,3,2
9456,WV,117,510,344-5766,yes,no,0,198.4,121,33.73,249.5,104,21.21,162.8,115,7.33,10.5,5,2.84,1,0,3,3
9457,NH,60,415,405-1370,no,no,0,180.3,67,30.65,208.0,68,17.68,181.2,101,8.15,12.8,6,3.46,2,0,2,1
9458,NH,60,415,405-1370,no,no,0,180.3,67,30.65,208.0,68,17.68,181.2,101,8.15,12.8,6,3.46,2,0,2,2
9459,WI,62,415,368-9073,no,no,0,86.3,84,14.67,238.7,99,20.29,238.4,79,10.73,12.5,1,3.38,2,0,2,1
9460,WI,62,415,368-9073,no,no,0,86.3,84,14.67,238.7,99,20.29,238.4,79,10.73,12.5,1,3.38,2,0,2,2
9461,MD,133,510,373-7974,no,no,0,295.0,141,50.15,223.6,101,19.01,229.4,109,10.32,12.9,4,3.48,2,0,4,1
9462,MD,133,510,373-7974,no,no,0,295.0,141,50.15,223.6,101,19.01,229.4,109,10.32,12.9,4,3.48,2,0,4,2
9463,MD,133,510,373-7974,no,no,0,295.0,141,50.15,223.6,101,19.01,229.4,109,10.32,12.9,4,3.48,2,0,4,3
9464,MD,133,510,373-7974,no,no,0,295.0,141,50.15,223.6,101,19.01,229.4,109,10.32,12.9,4,3.48,2,1,4,4
9465,IN,131,408,371-4633,no,no,0,240.9,108,40.95,167.4,91,14.23,322.2,109,14.5,14.7,8,3.97,3,0,4,1
9466,IN,131,408,371-4633,no,no,0,240.9,108,40.95,167.4,91,14.23,322.2,109,14.5,14.7,8,3.97,3,0,4,2
9467,IN,131,408,371-4633,no,no,0,240.9,108,40.95,167.4,91,14.23,322.2,109,14.5,14.7,8,3.97,3,0,4,3
9468,IN,131,408,371-4633,no,no,0,240.9,108,40.95,167.4,91,14.23,322.2,109,14.5,14.7,8,3.97,3,0,4,4
9469,IN,65,408,336-4960,no,no,0,207.7,109,35.31,217.5,117,18.49,125.6,111,5.65,8.0,5,2.16,1,0,2,1
9470,IN,65,408,336-4960,no,no,0,207.7,109,35.31,217.5,117,18.49,125.6,111,5.65,8.0,5,2.16,1,0,2,2
9471,NY,120,510,405-5083,no,yes,27,128.5,115,21.85,163.7,91,13.91,242.9,121,10.93,0.0,0,0.0,1,0,4,1
9472,NY,120,510,405-5083,no,yes,27,128.5,115,21.85,163.7,91,13.91,242.9,121,10.93,0.0,0,0.0,1,0,4,2
9473,NY,120,510,405-5083,no,yes,27,128.5,115,21.85,163.7,91,13.91,242.9,121,10.93,0.0,0,0.0,1,0,4,3
9474,NY,120,510,405-5083,no,yes,27,128.5,115,21.85,163.7,91,13.91,242.9,121,10.93,0.0,0,0.0,1,0,4,4
9475,OR,142,510,392-1105,no,yes,22,224.4,114,38.15,146.0,106,12.41,241.4,98,10.86,8.8,2,2.38,1,0,4,1
9476,OR,142,510,392-1105,no,yes,22,224.4,114,38.15,146.0,106,12.41,241.4,98,10.86,8.8,2,2.38,1,0,4,2
9477,OR,142,510,392-1105,no,yes,22,224.4,114,38.15,146.0,106,12.41,241.4,98,10.86,8.8,2,2.38,1,0,4,3
9478,OR,142,510,392-1105,no,yes,22,224.4,114,38.15,146.0,106,12.41,241.4,98,10.86,8.8,2,2.38,1,0,4,4
9479,OK,134,415,378-2397,no,no,0,164.9,115,28.03,126.5,96,10.75,238.5,125,10.73,10.0,9,2.7,2,0,4,1
9480,OK,134,415,378-2397,no,no,0,164.9,115,28.03,126.5,96,10.75,238.5,125,10.73,10.0,9,2.7,2,0,4,2
9481,OK,134,415,378-2397,no,no,0,164.9,115,28.03,126.5,96,10.75,238.5,125,10.73,10.0,9,2.7,2,0,4,3
9482,OK,134,415,378-2397,no,no,0,164.9,115,28.03,126.5,96,10.75,238.5,125,10.73,10.0,9,2.7,2,0,4,4
9483,WI,87,415,331-4184,no,no,0,238.0,97,40.46,164.5,97,13.98,282.5,132,12.71,10.6,6,2.86,2,0,2,1
9484,WI,87,415,331-4184,no,no,0,238.0,97,40.46,164.5,97,13.98,282.5,132,12.71,10.6,6,2.86,2,0,2,2
9485,NJ,139,415,376-2408,no,yes,43,231.0,85,39.27,222.3,82,18.9,148.0,105,6.66,8.3,5,2.24,2,0,4,1
9486,NJ,139,415,376-2408,no,yes,43,231.0,85,39.27,222.3,82,18.9,148.0,105,6.66,8.3,5,2.24,2,0,4,2
9487,NJ,139,415,376-2408,no,yes,43,231.0,85,39.27,222.3,82,18.9,148.0,105,6.66,8.3,5,2.24,2,0,4,3
9488,NJ,139,415,376-2408,no,yes,43,231.0,85,39.27,222.3,82,18.9,148.0,105,6.66,8.3,5,2.24,2,0,4,4
9489,AR,76,408,345-3614,no,no,0,107.3,140,18.24,238.2,133,20.25,271.8,116,12.23,10.0,3,2.7,4,0,2,1
9490,AR,76,408,345-3614,no,no,0,107.3,140,18.24,238.2,133,20.25,271.8,116,12.23,10.0,3,2.7,4,1,2,2
9491,UT,100,408,370-9296,no,no,0,185.0,122,31.45,182.5,92,15.51,274.9,92,12.37,5.1,8,1.38,1,0,3,1
9492,UT,100,408,370-9296,no,no,0,185.0,122,31.45,182.5,92,15.51,274.9,92,12.37,5.1,8,1.38,1,0,3,2
9493,UT,100,408,370-9296,no,no,0,185.0,122,31.45,182.5,92,15.51,274.9,92,12.37,5.1,8,1.38,1,0,3,3
9494,DC,99,415,402-5076,no,yes,31,244.1,71,41.5,203.4,58,17.29,234.0,115,10.53,7.7,4,2.08,3,0,3,1
9495,DC,99,415,402-5076,no,yes,31,244.1,71,41.5,203.4,58,17.29,234.0,115,10.53,7.7,4,2.08,3,0,3,2
9496,DC,99,415,402-5076,no,yes,31,244.1,71,41.5,203.4,58,17.29,234.0,115,10.53,7.7,4,2.08,3,0,3,3
9497,AK,99,510,401-7334,no,no,0,238.4,96,40.53,246.5,130,20.95,198.4,117,8.93,12.4,4,3.35,3,0,3,1
9498,AK,99,510,401-7334,no,no,0,238.4,96,40.53,246.5,130,20.95,198.4,117,8.93,12.4,4,3.35,3,0,3,2
9499,AK,99,510,401-7334,no,no,0,238.4,96,40.53,246.5,130,20.95,198.4,117,8.93,12.4,4,3.35,3,0,3,3
9500,AZ,48,415,409-3428,no,yes,27,141.1,109,23.99,224.7,94,19.1,174.3,122,7.84,13.2,2,3.56,1,0,1,1
9501,KS,57,415,362-2067,no,no,0,158.1,117,26.88,115.2,149,9.79,182.4,92,8.21,11.8,7,3.19,0,0,1,1
9502,OH,106,415,352-2270,no,yes,30,220.1,105,37.42,222.2,109,18.89,158.4,96,7.13,13.1,8,3.54,0,0,3,1
9503,OH,106,415,352-2270,no,yes,30,220.1,105,37.42,222.2,109,18.89,158.4,96,7.13,13.1,8,3.54,0,0,3,2
9504,OH,106,415,352-2270,no,yes,30,220.1,105,37.42,222.2,109,18.89,158.4,96,7.13,13.1,8,3.54,0,0,3,3
9505,KS,170,415,404-5840,no,yes,42,199.5,119,33.92,135.0,90,11.48,184.6,49,8.31,10.9,3,2.94,4,0,5,1
9506,KS,170,415,404-5840,no,yes,42,199.5,119,33.92,135.0,90,11.48,184.6,49,8.31,10.9,3,2.94,4,0,5,2
9507,KS,170,415,404-5840,no,yes,42,199.5,119,33.92,135.0,90,11.48,184.6,49,8.31,10.9,3,2.94,4,0,5,3
9508,KS,170,415,404-5840,no,yes,42,199.5,119,33.92,135.0,90,11.48,184.6,49,8.31,10.9,3,2.94,4,0,5,4
9509,KS,170,415,404-5840,no,yes,42,199.5,119,33.92,135.0,90,11.48,184.6,49,8.31,10.9,3,2.94,4,1,5,5
9510,SC,78,415,360-3126,no,no,0,109.5,105,18.62,286.1,90,24.32,247.6,113,11.14,4.9,9,1.32,1,0,2,1
9511,SC,78,415,360-3126,no,no,0,109.5,105,18.62,286.1,90,24.32,247.6,113,11.14,4.9,9,1.32,1,0,2,2
9512,TN,39,408,364-8731,no,no,0,187.2,110,31.82,114.7,116,9.75,104.7,83,4.71,13.2,5,3.56,1,0,1,1
9513,CA,127,510,388-4331,no,no,0,107.9,128,18.34,187.0,77,15.9,218.5,95,9.83,0.0,0,0.0,0,0,4,1
9514,CA,127,510,388-4331,no,no,0,107.9,128,18.34,187.0,77,15.9,218.5,95,9.83,0.0,0,0.0,0,0,4,2
9515,CA,127,510,388-4331,no,no,0,107.9,128,18.34,187.0,77,15.9,218.5,95,9.83,0.0,0,0.0,0,0,4,3
9516,CA,127,510,388-4331,no,no,0,107.9,128,18.34,187.0,77,15.9,218.5,95,9.83,0.0,0,0.0,0,0,4,4
9517,MI,119,510,335-7324,yes,yes,22,172.1,119,29.26,223.6,133,19.01,150.0,94,6.75,13.9,20,3.75,1,0,3,1
9518,MI,119,510,335-7324,yes,yes,22,172.1,119,29.26,223.6,133,19.01,150.0,94,6.75,13.9,20,3.75,1,0,3,2
9519,MI,119,510,335-7324,yes,yes,22,172.1,119,29.26,223.6,133,19.01,150.0,94,6.75,13.9,20,3.75,1,1,3,3
9520,IN,114,408,362-8886,no,no,0,203.8,85,34.65,87.8,110,7.46,166.2,122,7.48,11.7,4,3.16,1,0,3,1
9521,IN,114,408,362-8886,no,no,0,203.8,85,34.65,87.8,110,7.46,166.2,122,7.48,11.7,4,3.16,1,0,3,2
9522,IN,114,408,362-8886,no,no,0,203.8,85,34.65,87.8,110,7.46,166.2,122,7.48,11.7,4,3.16,1,0,3,3
9523,RI,95,408,410-4882,no,no,0,160.0,133,27.2,215.3,98,18.3,188.9,87,8.5,9.1,4,2.46,0,0,3,1
9524,RI,95,408,410-4882,no,no,0,160.0,133,27.2,215.3,98,18.3,188.9,87,8.5,9.1,4,2.46,0,0,3,2
9525,RI,95,408,410-4882,no,no,0,160.0,133,27.2,215.3,98,18.3,188.9,87,8.5,9.1,4,2.46,0,0,3,3
9526,MO,116,408,371-1139,no,no,0,51.1,106,8.69,208.6,137,17.73,198.0,92,8.91,12.3,3,3.32,1,0,3,1
9527,MO,116,408,371-1139,no,no,0,51.1,106,8.69,208.6,137,17.73,198.0,92,8.91,12.3,3,3.32,1,0,3,2
9528,MO,116,408,371-1139,no,no,0,51.1,106,8.69,208.6,137,17.73,198.0,92,8.91,12.3,3,3.32,1,0,3,3
9529,TN,110,415,391-5516,no,no,0,227.7,88,38.71,170.0,96,14.45,128.7,57,5.79,11.7,5,3.16,1,0,3,1
9530,TN,110,415,391-5516,no,no,0,227.7,88,38.71,170.0,96,14.45,128.7,57,5.79,11.7,5,3.16,1,0,3,2
9531,TN,110,415,391-5516,no,no,0,227.7,88,38.71,170.0,96,14.45,128.7,57,5.79,11.7,5,3.16,1,0,3,3
9532,CT,74,510,380-3186,no,no,0,203.8,77,34.65,205.1,111,17.43,154.9,109,6.97,9.0,2,2.43,1,0,2,1
9533,CT,74,510,380-3186,no,no,0,203.8,77,34.65,205.1,111,17.43,154.9,109,6.97,9.0,2,2.43,1,0,2,2
9534,ME,148,408,347-9995,no,yes,33,241.7,84,41.09,165.8,84,14.09,160.6,80,7.23,11.3,3,3.05,1,0,4,1
9535,ME,148,408,347-9995,no,yes,33,241.7,84,41.09,165.8,84,14.09,160.6,80,7.23,11.3,3,3.05,1,0,4,2
9536,ME,148,408,347-9995,no,yes,33,241.7,84,41.09,165.8,84,14.09,160.6,80,7.23,11.3,3,3.05,1,0,4,3
9537,ME,148,408,347-9995,no,yes,33,241.7,84,41.09,165.8,84,14.09,160.6,80,7.23,11.3,3,3.05,1,0,4,4
9538,MD,83,510,340-9013,no,no,0,78.1,70,13.28,239.3,115,20.34,144.4,112,6.5,12.3,4,3.32,1,0,2,1
9539,MD,83,510,340-9013,no,no,0,78.1,70,13.28,239.3,115,20.34,144.4,112,6.5,12.3,4,3.32,1,0,2,2
9540,NC,73,408,362-8378,no,no,0,187.8,95,31.93,149.2,143,12.68,201.4,113,9.06,11.0,4,2.97,2,0,2,1
9541,NC,73,408,362-8378,no,no,0,187.8,95,31.93,149.2,143,12.68,201.4,113,9.06,11.0,4,2.97,2,0,2,2
9542,SC,111,415,418-8969,no,yes,21,127.1,94,21.61,228.3,116,19.41,166.7,108,7.5,7.1,3,1.92,1,0,3,1
9543,SC,111,415,418-8969,no,yes,21,127.1,94,21.61,228.3,116,19.41,166.7,108,7.5,7.1,3,1.92,1,0,3,2
9544,SC,111,415,418-8969,no,yes,21,127.1,94,21.61,228.3,116,19.41,166.7,108,7.5,7.1,3,1.92,1,0,3,3
